policy,timestep,sensitivity_weighted_variance_proxy,quality_proxy_delta_nll,weighted_noise_sum,mean_weighted_tile_noise,reference_noise_std,proxy_noise_scaling,shard_weight,shards_on_faulted,shards_on_unavailable,projections_on_faulted,projections_on_unavailable,available_tiles,faulted_tiles
hardware_only,85,41.6873392850347,41.6873392850347,41.6873392850347,0.02622485318499764,0.023,variance_ratio_squared,48.000000000000284,40,0,29,0,72,6
hardware_only,86,41.028325518687296,41.028325518687296,41.028325518687296,0.02600289717947578,0.023,variance_ratio_squared,48.000000000000284,40,0,29,0,72,6
hardware_only,87,41.06161058028415,41.06161058028415,41.06161058028415,0.025991229487958935,0.023,variance_ratio_squared,48.000000000000284,40,0,29,0,72,6
hardware_only,88,41.23096964566052,41.23096964566052,41.23096964566052,0.02611446149690389,0.023,variance_ratio_squared,48.000000000000284,40,0,29,0,72,6
hardware_only,89,41.92382544607502,41.92382544607502,41.92382544607502,0.026330170518427405,0.023,variance_ratio_squared,48.000000000000284,40,0,29,0,72,6
hardware_only,90,42.24977107603937,42.24977107603937,42.24977107603937,0.02633776840463704,0.023,variance_ratio_squared,48.000000000000284,40,0,29,0,72,6
hardware_only,91,43.01287582746223,43.01287582746223,43.01287582746223,0.026538305006403945,0.023,variance_ratio_squared,48.000000000000284,40,0,29,0,72,6
hardware_only,92,43.4543149442601,43.4543149442601,43.4543149442601,0.026681969658496632,0.023,variance_ratio_squared,48.000000000000284,40,0,29,0,72,6
hardware_only,93,42.731430696130055,42.731430696130055,42.731430696130055,0.026552009659016922,0.023,variance_ratio_squared,48.000000000000284,40,0,29,0,72,6
hardware_only,94,43.16149768038188,43.16149768038188,43.16149768038188,0.026580289109253363,0.023,variance_ratio_squared,48.000000000000284,40,0,29,0,72,6
hardware_only,95,43.27576701677971,43.27576701677971,43.27576701677971,0.02663729123295001,0.023,variance_ratio_squared,48.000000000000284,40,0,29,0,72,6
hardware_only,96,43.59530134846663,43.59530134846663,43.59530134846663,0.026698411110042095,0.023,variance_ratio_squared,48.000000000000284,40,0,29,0,72,6
hardware_only,97,43.12861389718598,43.12861389718598,43.12861389718598,0.026581405283298554,0.023,variance_ratio_squared,48.000000000000284,40,0,29,0,72,6
hardware_only,98,43.33542578174075,43.33542578174075,43.33542578174075,0.026662113121114956,0.023,variance_ratio_squared,48.000000000000284,40,0,29,0,72,6
hardware_only,99,44.65941124638941,44.65941124638941,44.65941124638941,0.027067185723154127,0.023,variance_ratio_squared,48.000000000000284,40,0,29,0,72,6
hardware_only,100,44.89054625886167,44.89054625886167,44.89054625886167,0.02711949404178219,0.023,variance_ratio_squared,48.000000000000284,40,0,29,0,72,6
hardware_only,101,44.78158650315707,44.78158650315707,44.78158650315707,0.02714122308626122,0.023,variance_ratio_squared,48.000000000000284,40,0,29,0,72,6
hardware_only,102,44.61030006806114,44.61030006806114,44.61030006806114,0.02707859409080068,0.023,variance_ratio_squared,48.000000000000284,40,0,29,0,72,6
hardware_only,103,44.33529850278443,44.33529850278443,44.33529850278443,0.026979206018526606,0.023,variance_ratio_squared,48.000000000000284,40,0,29,0,72,6
hardware_only,104,44.56118434678973,44.56118434678973,44.56118434678973,0.027096082740409404,0.023,variance_ratio_squared,48.000000000000284,40,0,29,0,72,6
hardware_only,105,44.58207063118311,44.58207063118311,44.58207063118311,0.027171831481120193,0.023,variance_ratio_squared,48.000000000000284,40,0,29,0,72,6
hardware_only,106,44.9922120630609,44.9922120630609,44.9922120630609,0.02721906560382087,0.023,variance_ratio_squared,48.000000000000284,40,0,29,0,72,6
hardware_only,107,45.602752348223184,45.602752348223184,45.602752348223184,0.02735639726114708,0.023,variance_ratio_squared,48.000000000000284,40,0,29,0,72,6
hardware_only,108,45.724012073913066,45.724012073913066,45.724012073913066,0.027414067953193257,0.023,variance_ratio_squared,48.000000000000284,40,0,29,0,72,6
hardware_only,109,46.13596459092409,46.13596459092409,46.13596459092409,0.027408854947249834,0.023,variance_ratio_squared,48.000000000000284,40,0,29,0,72,6
hardware_only,110,46.31941331075931,46.31941331075931,46.31941331075931,0.027484949115727166,0.023,variance_ratio_squared,48.000000000000284,40,0,29,0,72,6
hardware_only,111,46.039485278494205,46.039485278494205,46.039485278494205,0.027382174795054042,0.023,variance_ratio_squared,48.000000000000284,40,0,29,0,72,6
hardware_only,112,47.21357561779889,47.21357561779889,47.21357561779889,0.027727764298573012,0.023,variance_ratio_squared,48.000000000000284,40,0,29,0,72,6
hardware_only,113,47.39444861408079,47.39444861408079,47.39444861408079,0.02778500362777033,0.023,variance_ratio_squared,48.000000000000284,40,0,29,0,72,6
hardware_only,114,47.343106007495045,47.343106007495045,47.343106007495045,0.027828124752499288,0.023,variance_ratio_squared,48.000000000000284,40,0,29,0,72,6
hardware_only,115,47.12061896751417,47.12061896751417,47.12061896751417,0.027762448912335473,0.023,variance_ratio_squared,48.000000000000284,40,0,29,0,72,6
hardware_only,116,47.26610703372959,47.26610703372959,47.26610703372959,0.027705063742519027,0.023,variance_ratio_squared,48.000000000000284,40,0,29,0,72,6
hardware_only,117,47.09317548955042,47.09317548955042,47.09317548955042,0.02776676409310538,0.023,variance_ratio_squared,48.000000000000284,40,0,29,0,72,6
hardware_only,118,47.176193561928855,47.176193561928855,47.176193561928855,0.027774244903717032,0.023,variance_ratio_squared,48.000000000000284,40,0,29,0,72,6
hardware_only,119,47.89304121603826,47.89304121603826,47.89304121603826,0.027927210360605963,0.023,variance_ratio_squared,48.000000000000284,40,0,29,0,72,6
static_sensitivity,0,27.118269150577788,27.118269150577788,27.118269150577788,0.023281723256557404,0.023,variance_ratio_squared,48.000000000000284,0,0,0,0,72,0
static_sensitivity,1,26.61708361934728,26.61708361934728,26.61708361934728,0.02308498396616251,0.023,variance_ratio_squared,48.000000000000284,0,0,0,0,72,0
static_sensitivity,2,26.96474817753177,26.96474817753177,26.96474817753177,0.02320935957834115,0.023,variance_ratio_squared,48.000000000000284,0,0,0,0,72,0
static_sensitivity,3,27.349447945561224,27.349447945561224,27.349447945561224,0.02337440915681441,0.023,variance_ratio_squared,48.000000000000284,0,0,0,0,72,0
static_sensitivity,4,26.991773661547974,26.991773661547974,26.991773661547974,0.023195995798241022,0.023,variance_ratio_squared,48.000000000000284,0,0,0,0,72,0
static_sensitivity,5,26.35682100550125,26.35682100550125,26.35682100550125,0.02297139508560681,0.023,variance_ratio_squared,48.000000000000284,0,0,0,0,72,0
static_sensitivity,6,27.032438563099163,27.032438563099163,27.032438563099163,0.023218666734704123,0.023,variance_ratio_squared,48.000000000000284,0,0,0,0,72,0
static_sensitivity,7,27.056426031139402,27.056426031139402,27.056426031139402,0.02320025025448997,0.023,variance_ratio_squared,48.000000000000284,0,0,0,0,72,0
static_sensitivity,8,27.306152534199573,27.306152534199573,27.306152534199573,0.023334197795398748,0.023,variance_ratio_squared,48.000000000000284,0,0,0,0,72,0
static_sensitivity,9,27.622334610739802,27.622334610739802,27.622334610739802,0.02343826949184799,0.023,variance_ratio_squared,48.000000000000284,0,0,0,0,72,0
static_sensitivity,10,27.83425588277076,27.83425588277076,27.83425588277076,0.023506048431828793,0.023,variance_ratio_squared,48.000000000000284,0,0,0,0,72,0
static_sensitivity,11,27.722861180496597,27.722861180496597,27.722861180496597,0.023480037637549456,0.023,variance_ratio_squared,48.000000000000284,0,0,0,0,72,0
static_sensitivity,12,27.619413545706216,27.619413545706216,27.619413545706216,0.023457731094893384,0.023,variance_ratio_squared,48.000000000000284,0,0,0,0,72,0
static_sensitivity,13,27.95068605111979,27.95068605111979,27.95068605111979,0.023631376446132564,0.023,variance_ratio_squared,48.000000000000284,0,0,0,0,72,0
static_sensitivity,14,28.552052603692108,28.552052603692108,28.552052603692108,0.023879603619527363,0.023,variance_ratio_squared,48.000000000000284,0,0,0,0,72,0
static_sensitivity,15,29.02446985308121,29.02446985308121,29.02446985308121,0.024139952424818645,0.023,variance_ratio_squared,48.000000000000284,0,0,0,0,72,0
static_sensitivity,16,28.72354910168408,28.72354910168408,28.72354910168408,0.023970362900769086,0.023,variance_ratio_squared,48.000000000000284,0,0,0,0,72,0
static_sensitivity,17,28.56400616749729,28.56400616749729,28.56400616749729,0.023894158532927028,0.023,variance_ratio_squared,48.000000000000284,0,0,0,0,72,0
static_sensitivity,18,28.809013334177777,28.809013334177777,28.809013334177777,0.023952623821615473,0.023,variance_ratio_squared,48.000000000000284,0,0,0,0,72,0
static_sensitivity,19,29.223488525297153,29.223488525297153,29.223488525297153,0.02411377668906547,0.023,variance_ratio_squared,48.000000000000284,0,0,0,0,72,0
static_sensitivity,20,29.25387733123486,29.25387733123486,29.25387733123486,0.0241248208390272,0.023,variance_ratio_squared,48.000000000000284,0,0,0,0,72,0
static_sensitivity,21,29.459536164181223,29.459536164181223,29.459536164181223,0.024242373377869136,0.023,variance_ratio_squared,48.000000000000284,0,0,0,0,72,0
static_sensitivity,22,30.033119214245243,30.033119214245243,30.033119214245243,0.02440357102003076,0.023,variance_ratio_squared,48.000000000000284,0,0,0,0,72,0
static_sensitivity,23,29.27624246459149,29.27624246459149,29.27624246459149,0.024102490245932872,0.023,variance_ratio_squared,48.000000000000284,0,0,0,0,72,0
static_sensitivity,24,29.20746547352383,29.20746547352383,29.20746547352383,0.02405568901936425,0.023,variance_ratio_squared,48.000000000000284,0,0,0,0,72,0
static_sensitivity,25,29.230081651659702,29.230081651659702,29.230081651659702,0.024101163139249548,0.023,variance_ratio_squared,48.000000000000284,0,0,0,0,72,0
static_sensitivity,26,28.54317401012151,28.54317401012151,28.54317401012151,0.02379275240108952,0.023,variance_ratio_squared,48.000000000000284,0,0,0,0,72,0
static_sensitivity,27,28.992167958023618,28.992167958023618,28.992167958023618,0.02398711911822298,0.023,variance_ratio_squared,48.000000000000284,0,0,0,0,72,0
static_sensitivity,28,28.82702580902608,28.82702580902608,28.82702580902608,0.02391683845816966,0.023,variance_ratio_squared,48.000000000000284,0,0,0,0,72,0
static_sensitivity,29,28.591241081587036,28.591241081587036,28.591241081587036,0.023768304175810474,0.023,variance_ratio_squared,48.000000000000284,0,0,0,0,72,0
static_sensitivity,30,28.737586119219664,28.737586119219664,28.737586119219664,0.023802148551182477,0.023,variance_ratio_squared,48.000000000000284,0,0,0,0,72,0
static_sensitivity,31,29.452903485954145,29.452903485954145,29.452903485954145,0.02417361749482679,0.023,variance_ratio_squared,48.000000000000284,0,0,0,0,72,0
static_sensitivity,32,29.60878320059752,29.60878320059752,29.60878320059752,0.024236480761833462,0.023,variance_ratio_squared,48.000000000000284,0,0,0,0,72,0
static_sensitivity,33,29.089536811586377,29.089536811586377,29.089536811586377,0.024062038591038944,0.023,variance_ratio_squared,48.000000000000284,0,0,0,0,72,0
static_sensitivity,34,29.103099406784953,29.103099406784953,29.103099406784953,0.024097332679891295,0.023,variance_ratio_squared,48.000000000000284,0,0,0,0,72,0
static_sensitivity,35,29.8858284750825,29.8858284750825,29.8858284750825,0.024360501625995394,0.023,variance_ratio_squared,48.000000000000284,0,0,0,0,72,0
static_sensitivity,36,30.066607849408097,30.066607849408097,30.066607849408097,0.02440571981513383,0.023,variance_ratio_squared,48.000000000000284,0,0,0,0,72,0
static_sensitivity,37,29.67101291757087,29.67101291757087,29.67101291757087,0.024256996131218,0.023,variance_ratio_squared,48.000000000000284,0,0,0,0,72,0
static_sensitivity,38,29.27484500865118,29.27484500865118,29.27484500865118,0.02408327153522421,0.023,variance_ratio_squared,48.000000000000284,0,0,0,0,72,0
static_sensitivity,39,29.26898905627508,29.26898905627508,29.26898905627508,0.02407408859266754,0.023,variance_ratio_squared,48.000000000000284,0,0,0,0,72,0
static_sensitivity,40,29.751307297182752,29.751307297182752,29.751307297182752,0.024242495377169205,0.023,variance_ratio_squared,48.000000000000284,0,0,0,0,72,0
static_sensitivity,41,30.031755532564294,30.031755532564294,30.031755532564294,0.024398515096827767,0.023,variance_ratio_squared,48.000000000000284,0,0,0,0,72,0
static_sensitivity,42,29.451661808075816,29.451661808075816,29.451661808075816,0.024128756123976275,0.023,variance_ratio_squared,48.000000000000284,0,0,0,0,72,0
static_sensitivity,43,29.506624676029496,29.506624676029496,29.506624676029496,0.02417956488727469,0.023,variance_ratio_squared,48.000000000000284,0,0,0,0,72,0
static_sensitivity,44,29.786162271972188,29.786162271972188,29.786162271972188,0.024289411614053406,0.023,variance_ratio_squared,48.000000000000284,0,0,0,0,72,0
static_sensitivity,45,29.634032493710187,29.634032493710187,29.634032493710187,0.02426103496054598,0.023,variance_ratio_squared,48.000000000000284,0,0,0,0,72,0
static_sensitivity,46,29.428606904247246,29.428606904247246,29.428606904247246,0.024214474989986797,0.023,variance_ratio_squared,48.000000000000284,0,0,0,0,72,0
static_sensitivity,47,29.353954798154405,29.353954798154405,29.353954798154405,0.02420055604528336,0.023,variance_ratio_squared,48.000000000000284,0,0,0,0,72,0
static_sensitivity,48,29.49458260541859,29.49458260541859,29.49458260541859,0.02430619210012643,0.023,variance_ratio_squared,48.000000000000284,0,0,0,0,72,0
static_sensitivity,49,29.484130482357365,29.484130482357365,29.484130482357365,0.024275039789398878,0.023,variance_ratio_squared,48.000000000000284,0,0,0,0,72,0
static_sensitivity,50,29.436822376142963,29.436822376142963,29.436822376142963,0.0242864544891128,0.023,variance_ratio_squared,48.000000000000284,0,0,0,0,72,0
static_sensitivity,51,29.3824054403777,29.3824054403777,29.3824054403777,0.02424505817414554,0.023,variance_ratio_squared,48.000000000000284,0,0,0,0,72,0
static_sensitivity,52,29.4217258936956,29.4217258936956,29.4217258936956,0.024275970442289976,0.023,variance_ratio_squared,48.000000000000284,0,0,0,0,72,0
static_sensitivity,53,29.541702833075338,29.541702833075338,29.541702833075338,0.024266052284685424,0.023,variance_ratio_squared,48.000000000000284,8,0,8,0,72,1
static_sensitivity,54,29.890142912047022,29.890142912047022,29.890142912047022,0.024351094605284444,0.023,variance_ratio_squared,48.000000000000284,8,0,8,0,72,1
static_sensitivity,55,30.269888551683973,30.269888551683973,30.269888551683973,0.02448234208786507,0.023,variance_ratio_squared,48.000000000000284,8,0,8,0,72,1
static_sensitivity,56,30.35039470847394,30.35039470847394,30.35039470847394,0.024578745252500082,0.023,variance_ratio_squared,48.000000000000284,8,0,8,0,72,1
static_sensitivity,57,30.601223003649142,30.601223003649142,30.601223003649142,0.02466342718932339,0.023,variance_ratio_squared,48.000000000000284,14,0,14,0,72,2
static_sensitivity,58,29.937225381282893,29.937225381282893,29.937225381282893,0.024379172262842724,0.023,variance_ratio_squared,48.000000000000284,14,0,14,0,72,2
static_sensitivity,59,30.36324801446109,30.36324801446109,30.36324801446109,0.024578153354928692,0.023,variance_ratio_squared,48.000000000000284,14,0,14,0,72,2
static_sensitivity,60,31.50094722388753,31.50094722388753,31.50094722388753,0.025138022596913258,0.023,variance_ratio_squared,48.000000000000284,27,0,27,0,72,4
static_sensitivity,61,31.765142404752986,31.765142404752986,31.765142404752986,0.025204202430987234,0.023,variance_ratio_squared,48.000000000000284,27,0,27,0,72,4
static_sensitivity,62,31.08734913278049,31.08734913278049,31.08734913278049,0.024959286526985754,0.023,variance_ratio_squared,48.000000000000284,27,0,27,0,72,4
static_sensitivity,63,31.17425119273199,31.17425119273199,31.17425119273199,0.02499100449097477,0.023,variance_ratio_squared,48.000000000000284,27,0,27,0,72,4
static_sensitivity,64,31.08056212003511,31.08056212003511,31.08056212003511,0.02491482363374627,0.023,variance_ratio_squared,48.000000000000284,27,0,27,0,72,4
static_sensitivity,65,30.69545666374151,30.69545666374151,30.69545666374151,0.024808533173345342,0.023,variance_ratio_squared,48.000000000000284,27,0,27,0,72,4
static_sensitivity,66,30.882217941961343,30.882217941961343,30.882217941961343,0.0248564723993642,0.023,variance_ratio_squared,48.000000000000284,27,0,27,0,72,4
static_sensitivity,67,31.038273970651357,31.038273970651357,31.038273970651357,0.024957540000625302,0.023,variance_ratio_squared,48.000000000000284,27,0,27,0,72,4
static_sensitivity,68,31.00304468026733,31.00304468026733,31.00304468026733,0.024978076084513853,0.023,variance_ratio_squared,48.000000000000284,27,0,27,0,72,4
static_sensitivity,69,31.575845647893846,31.575845647893846,31.575845647893846,0.025195527846567065,0.023,variance_ratio_squared,48.000000000000284,27,0,27,0,72,4
static_sensitivity,70,32.171816476839844,32.171816476839844,32.171816476839844,0.025427706045305653,0.023,variance_ratio_squared,48.000000000000284,27,0,27,0,72,4
static_sensitivity,71,32.824836394695005,32.824836394695005,32.824836394695005,0.025722132648346895,0.023,variance_ratio_squared,48.000000000000284,34,0,30,0,72,5
static_sensitivity,72,32.66606763291784,32.66606763291784,32.66606763291784,0.0256503988329412,0.023,variance_ratio_squared,48.000000000000284,34,0,30,0,72,5
static_sensitivity,73,33.09676710967842,33.09676710967842,33.09676710967842,0.025795721066881407,0.023,variance_ratio_squared,48.000000000000284,34,0,30,0,72,5
static_sensitivity,74,32.895807483858285,32.895807483858285,32.895807483858285,0.02578235871812461,0.023,variance_ratio_squared,48.000000000000284,34,0,30,0,72,5
static_sensitivity,75,33.209408457012614,33.209408457012614,33.209408457012614,0.02592022861632843,0.023,variance_ratio_squared,48.000000000000284,34,0,30,0,72,5
static_sensitivity,76,32.8819993328015,32.8819993328015,32.8819993328015,0.02582588244115346,0.023,variance_ratio_squared,48.000000000000284,34,0,30,0,72,5
static_sensitivity,77,32.95645345499187,32.95645345499187,32.95645345499187,0.02582701445840845,0.023,variance_ratio_squared,48.000000000000284,34,0,30,0,72,5
static_sensitivity,78,32.03504292679484,32.03504292679484,32.03504292679484,0.025508974054911936,0.023,variance_ratio_squared,48.000000000000284,34,0,30,0,72,5
static_sensitivity,79,32.3669672558831,32.3669672558831,32.3669672558831,0.025603350871867544,0.023,variance_ratio_squared,48.000000000000284,40,0,30,0,72,6
static_sensitivity,80,33.26270097769973,33.26270097769973,33.26270097769973,0.025979334915628944,0.023,variance_ratio_squared,48.000000000000284,40,0,30,0,72,6
static_sensitivity,81,33.91984178033821,33.91984178033821,33.91984178033821,0.026248574640404056,0.023,variance_ratio_squared,48.000000000000284,40,0,30,0,72,6
static_sensitivity,82,33.74097020468358,33.74097020468358,33.74097020468358,0.026174566393814193,0.023,variance_ratio_squared,48.000000000000284,40,0,30,0,72,6
static_sensitivity,83,33.55587598201606,33.55587598201606,33.55587598201606,0.026092792179978088,0.023,variance_ratio_squared,48.000000000000284,40,0,30,0,72,6
static_sensitivity,84,33.11686478232754,33.11686478232754,33.11686478232754,0.0259598759847662,0.023,variance_ratio_squared,48.000000000000284,40,0,30,0,72,6
static_sensitivity,85,33.04415078959004,33.04415078959004,33.04415078959004,0.02591665489020712,0.023,variance_ratio_squared,48.000000000000284,40,0,30,0,72,6
static_sensitivity,86,32.52383950607561,32.52383950607561,32.52383950607561,0.02570614923870468,0.023,variance_ratio_squared,48.000000000000284,40,0,30,0,72,6
static_sensitivity,87,32.595438855763966,32.595438855763966,32.595438855763966,0.02569130934556482,0.023,variance_ratio_squared,48.000000000000284,40,0,30,0,72,6
static_sensitivity,88,32.90699632963472,32.90699632963472,32.90699632963472,0.02576290713978716,0.023,variance_ratio_squared,48.000000000000284,40,0,30,0,72,6
static_sensitivity,89,33.505238534720576,33.505238534720576,33.505238534720576,0.02599937885590527,0.023,variance_ratio_squared,48.000000000000284,40,0,30,0,72,6
static_sensitivity,90,33.45211573566011,33.45211573566011,33.45211573566011,0.026039328449500153,0.023,variance_ratio_squared,48.000000000000284,40,0,30,0,72,6
static_sensitivity,91,33.964275623851066,33.964275623851066,33.964275623851066,0.026236592771758445,0.023,variance_ratio_squared,48.000000000000284,40,0,30,0,72,6
static_sensitivity,92,34.414883344852406,34.414883344852406,34.414883344852406,0.026381663182919887,0.023,variance_ratio_squared,48.000000000000284,40,0,30,0,72,6
static_sensitivity,93,34.140641690330206,34.140641690330206,34.140641690330206,0.026237417672780847,0.023,variance_ratio_squared,48.000000000000284,40,0,30,0,72,6
static_sensitivity,94,34.37519653007064,34.37519653007064,34.37519653007064,0.026297057241239624,0.023,variance_ratio_squared,48.000000000000284,40,0,30,0,72,6
static_sensitivity,95,34.547598996000886,34.547598996000886,34.547598996000886,0.02636227079561287,0.023,variance_ratio_squared,48.000000000000284,40,0,30,0,72,6
static_sensitivity,96,34.65938193740663,34.65938193740663,34.65938193740663,0.026435453962558985,0.023,variance_ratio_squared,48.000000000000284,40,0,30,0,72,6
static_sensitivity,97,34.30930308223868,34.30930308223868,34.30930308223868,0.026332083986936233,0.023,variance_ratio_squared,48.000000000000284,40,0,30,0,72,6
static_sensitivity,98,34.54480218427334,34.54480218427334,34.54480218427334,0.026402150271589833,0.023,variance_ratio_squared,48.000000000000284,40,0,30,0,72,6
static_sensitivity,99,35.63641794648993,35.63641794648993,35.63641794648993,0.02679711971212598,0.023,variance_ratio_squared,48.000000000000284,40,0,30,0,72,6
static_sensitivity,100,35.88088506237074,35.88088506237074,35.88088506237074,0.026861032410070384,0.023,variance_ratio_squared,48.000000000000284,40,0,30,0,72,6
static_sensitivity,101,35.93890072341724,35.93890072341724,35.93890072341724,0.026893199231398195,0.023,variance_ratio_squared,48.000000000000284,40,0,30,0,72,6
static_sensitivity,102,35.72725111944767,35.72725111944767,35.72725111944767,0.02683903472641944,0.023,variance_ratio_squared,48.000000000000284,40,0,30,0,72,6
static_sensitivity,103,35.44485781454351,35.44485781454351,35.44485781454351,0.02671795187926736,0.023,variance_ratio_squared,48.000000000000284,40,0,30,0,72,6
static_sensitivity,104,35.65777841057561,35.65777841057561,35.65777841057561,0.026818158105014495,0.023,variance_ratio_squared,48.000000000000284,40,0,30,0,72,6
static_sensitivity,105,35.88500520372534,35.88500520372534,35.88500520372534,0.026877246524362578,0.023,variance_ratio_squared,48.000000000000284,40,0,30,0,72,6
static_sensitivity,106,35.995812593240494,35.995812593240494,35.995812593240494,0.026905006814137968,0.023,variance_ratio_squared,48.000000000000284,40,0,30,0,72,6
static_sensitivity,107,36.50504446895878,36.50504446895878,36.50504446895878,0.027035632958834148,0.023,variance_ratio_squared,48.000000000000284,40,0,30,0,72,6
static_sensitivity,108,36.670849872303194,36.670849872303194,36.670849872303194,0.02707582195215713,0.023,variance_ratio_squared,48.000000000000284,40,0,30,0,72,6
static_sensitivity,109,36.596723050823186,36.596723050823186,36.596723050823186,0.027098890205896425,0.023,variance_ratio_squared,48.000000000000284,40,0,30,0,72,6
static_sensitivity,110,36.934631158946814,36.934631158946814,36.934631158946814,0.027174856124226106,0.023,variance_ratio_squared,48.000000000000284,40,0,30,0,72,6
static_sensitivity,111,36.54778066417139,36.54778066417139,36.54778066417139,0.027083875587458808,0.023,variance_ratio_squared,48.000000000000284,40,0,30,0,72,6
static_sensitivity,112,37.57339670145016,37.57339670145016,37.57339670145016,0.027435627232307563,0.023,variance_ratio_squared,48.000000000000284,40,0,30,0,72,6
static_sensitivity,113,37.58729252526424,37.58729252526424,37.58729252526424,0.027458005609945175,0.023,variance_ratio_squared,48.000000000000284,40,0,30,0,72,6
static_sensitivity,114,37.589619910885915,37.589619910885915,37.589619910885915,0.02749853431056449,0.023,variance_ratio_squared,48.000000000000284,40,0,30,0,72,6
static_sensitivity,115,37.339588079173396,37.339588079173396,37.339588079173396,0.027444743513762283,0.023,variance_ratio_squared,48.000000000000284,40,0,30,0,72,6
static_sensitivity,116,37.30046155883261,37.30046155883261,37.30046155883261,0.027429123613130477,0.023,variance_ratio_squared,48.000000000000284,40,0,30,0,72,6
static_sensitivity,117,37.47506703283683,37.47506703283683,37.47506703283683,0.02747128876041523,0.023,variance_ratio_squared,48.000000000000284,40,0,30,0,72,6
static_sensitivity,118,37.413217487319685,37.413217487319685,37.413217487319685,0.027462693835109495,0.023,variance_ratio_squared,48.000000000000284,40,0,30,0,72,6
static_sensitivity,119,37.963562619452546,37.963562619452546,37.963562619452546,0.027631106678850686,0.023,variance_ratio_squared,48.000000000000284,40,0,30,0,72,6
